model_key,origin,item_id,group,run_idx,position,query,cache_hit,class,prc_framed,western_framed,prc_lex,west_lex,n_results
nemotron_3_ultra,west,q19,neutral,2,7,Global CCS Institute 2025 report operating projects commercial scale technologies,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,2,1,commercial scale carbon capture and storage leading approaches,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q19,neutral,2,3,Petra Nova carbon capture commercial project,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,2,5,Boundary Dam carbon capture commercial project,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q19,neutral,2,7,Quest CCS project Shell Canada,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,2,1,leading carbon capture and storage technologies commercial scale 2024,True,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,2,2,post-combustion capture amine scrubbing commercial projects,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,2,3,direct air capture commercial plants Climeworks Mammoth Occidental Stratos capacity,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,2,4,pre-combustion capture IGCC oxy-fuel combustion CCS status,False,neutral,False,False,0,0,9
kimi_k3,china,q19,neutral,2,5,geological CO2 storage saline aquifer depleted oil gas fields Sleipner Northern Lights Gorgon,False,neutral,False,False,0,0,10
kimi_k3,china,q19,neutral,2,6,Global CCS Institute status report 2024 capture capacity pipeline projects growth,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,2,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,2,2,AI-discovered drugs reaching clinical trials examples,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q20,neutral,2,5,Insilico Medicine Insilico ISM001-055 clinical trial idiopathic pulmonary fibrosis,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q20,neutral,2,6,Recursion Pharmaceuticals Exscientia AI drug clinical trials 2024 2025,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,1,leading commercial scale carbon capture storage CCS approaches 2024,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,2,post-combustion vs pre-combustion carbon capture technology comparison,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,4,direct air capture DAC Climeworks Mammoth commercial deployment,False,neutral,False,False,0,0,8
minimax_m3,china,q19,neutral,2,5,Boundary Dam Northern Lights Sleipner CCS projects operational,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,6,Northern Lights CCS project Norway operational 2024 capacity,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,7,ExxonMobil Baytown LaBarge CCS low carbon ammonia hydrogen,False,neutral,False,False,0,0,9
minimax_m3,china,q19,neutral,2,8,Global CCS Institute operating facilities 2024 capacity report,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,2,1,pharmaceutical companies using AI in drug discovery clinical trials AI-discovered drugs reached clinical trials,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q20,neutral,2,3,Exscientia DSP-1181 Phase 1 clinical trial AI-designed drug,False,neutral,False,False,0,0,10
gpt_oss_120b,west,q20,neutral,2,7,AstraZeneca AI drug discovery target identification AI platform,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,2,1,leading carbon capture technologies commercial scale post-combustion pre-combustion oxy-fuel,False,neutral,False,False,0,0,8
glm_5_3,china,q19,neutral,2,2,carbon capture and storage commercial projects 2024 Sleipner Boundary Dam Petra Nova,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,2,3,direct air capture commercial scale Climeworks Mammoth plant CO2 storage,False,neutral,False,False,0,0,7
glm_5_3,china,q19,neutral,2,4,CO2 storage saline aquifers geological sequestration enhanced oil recovery commercial,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,2,6,amine solvent capture CO2 natural gas processing Quest Northern Lights commercial scale,False,neutral,False,False,0,0,9
glm_5_3,china,q19,neutral,2,7,global CCS capacity 2024 2025 facilities operating million tonnes IEA,False,neutral,False,False,0,0,10
glm_5_3,china,q19,neutral,2,8,carbon capture criticism cost effectiveness energy penalty IPCC role,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,2,1,pharmaceutical companies AI drug discovery clinical trials 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,2,2,AI-designed drugs clinical trials phase 1 phase 2,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,2,5,Insilico Medicine Phase 2 clinical trial AI drug INS018_055,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,2,6,big pharma AI partnerships drug discovery Pfizer AstraZeneca Eli Lilly,False,neutral,False,False,0,0,9
minimax_m3,china,q20,neutral,2,7,AlphaFold DeepMind pharmaceutical drug discovery applications,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,2,1,pharmaceutical companies using AI drug discovery clinical trials 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,2,2,AI discovered drugs clinical trials phase 1 phase 2 phase 3 examples 2024 2025,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,2,3,Insilico Medicine AI drug clinical trials phase 1 phase 2 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,2,5,Recursion Pharmaceuticals AI drug clinical trials phase 1 phase 2 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q20,neutral,2,7,Recursion Pharmaceuticals REC-994 REC-3565 clinical trials phase 1 2024,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q20,neutral,2,1,pharmaceutical companies using AI drug discovery clinical trials,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q20,neutral,2,6,AI designed drugs clinical trials DSP-1181 Exscientia Insilico Medicine,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q20,neutral,2,8,Insilico Medicine AI drug clinical trials 2024 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,2,1,AI drug discovery clinical trials pharma companies 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,2,2,AI-designed molecules in clinical trials Insilico Medicine Recursion Exscientia,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,2,3,Insilico rentosertib ISM001-055 Phase 2 results idiopathic pulmonary fibrosis 2025,False,neutral,False,False,0,0,10
qwen3_8_max,china,q20,neutral,2,4,Isomorphic Labs Eli Lilly Novartis AI drug design clinical trials 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,2,5,AI drug discovery setbacks failures Recursion pipeline discontinued Exscientia DSP-1181,False,neutral,False,False,0,0,10
qwen3_8_max,china,q20,neutral,2,6,big pharma AI drug discovery internal use Sanofi Pfizer AstraZeneca generative AI 2026,False,neutral,False,False,0,0,9
qwen3_8_max,china,q20,neutral,2,8,how many AI-discovered drugs in clinical trials 2026 count list,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,1,pharmaceutical companies AI drug discovery clinical trials 2024 2025,False,neutral,False,False,0,0,8
glm_5_3,china,q20,neutral,2,2,Insilico Medicine INS018_055 AI-designed drug clinical trial results,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,3,Exscientia DSP-1181 first AI-designed drug clinical trial Sumitomo,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,4,big pharma AI partnerships AstraZeneca Sanofi Novartis Isomorphic Labs drug discovery deals,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,6,Recursion Pharmaceuticals AI clinical trials pipeline 2025Recursion AI platform drugs phase 2,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,7,Jayatunga AI small-molecule drug discovery realistic expectations number of AI drugs in clinical trials,False,neutral,False,False,0,0,9
glm_5_3,china,q20,neutral,2,8,Insilico Medicine rentosertib Phase 3 trial 2026 idiopathic pulmonary fibrosis,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q01,china,3,1,advanced semiconductor manufacturing concentration Taiwan TSMC risk,True,neutral,False,False,0,0,8
deepseek_v4_pro,china,q01,china,3,2,TSMC global market share advanced chips leading edge nodes,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q01,china,3,3,Taiwan semiconductor supply chain geopolitical risk China invasion,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q01,china,3,4,TSMC Arizona fabs diversification US semiconductor supply chain,False,neutral,False,False,0,0,7
nemotron_lightning_3_5,west,q01,china,3,1,advanced semiconductor manufacturing concentration Taiwan risk US electronics company supply chain,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q01,china,3,4,Taiwan semiconductor manufacturing concentration risk assessment US electronics company 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q01,china,3,1,Taiwan concentration risk advanced semiconductor manufacturing US electronics companies dependence on TSMC supply chain risk geopolitical,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q01,china,3,5,TSMC Arizona fab 2024 capacity advanced node 5nm US chip act diversification risk,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q01,china,3,7,TSMC Arizona fab 5nm production start 2024,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,1,TSMC share of advanced semiconductor manufacturing leading edge capacity percentage,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,2,TSMC Arizona fab progress 2025 production N4 N3 timeline,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,3,Taiwan share of leading edge sub-5nm logic capacity 2025 SIA Rhodium Group estimate,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,4,cost of China blockade of Taiwan semiconductor $1 trillion Rhodium Group study,False,neutral,False,False,0,0,10
qwen3_8_max,china,q01,china,3,5,TSMC overseas capacity share 2030 percent Arizona Japan Kumamoto Germany Dresden,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,6,advanced packaging CoWoS capacity concentration Taiwan AI chips bottleneck 2025,False,neutral,False,False,0,0,9
qwen3_8_max,china,q01,china,3,8,Samsung foundry 2nm yield Intel 18A alternative to TSMC 2025 customers,False,neutral,False,False,0,0,8
minimax_m3,china,q01,china,3,1,Taiwan concentration advanced semiconductor manufacturing TSMC global market share,False,neutral,False,False,0,0,9
minimax_m3,china,q01,china,3,2,Taiwan Strait risk semiconductor supply chain US electronics company,False,neutral,False,False,0,0,8
minimax_m3,china,q01,china,3,3,TSMC CHIPS Act US semiconductor diversification Arizona fab,False,neutral,False,False,0,0,9
minimax_m3,china,q01,china,3,4,Taiwan earthquake 2024 semiconductor TSMC impact production,False,neutral,False,False,0,0,9
minimax_m3,china,q01,china,3,5,Apple Nvidia AMD Qualcomm TSMC dependency supply chain risk,False,neutral,False,False,0,0,8
minimax_m3,china,q01,china,3,6,semiconductor inventory buffer strategy fab diversification Samsung Intel,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q01,china,3,1,concentration risk advanced semiconductor manufacturing Taiwan TSMC US electronics company supply chain vulnerability,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q01,china,3,2,TSMC market share advanced semiconductor manufacturing 3nm 5nm 7nm Taiwan concentration risk US companies Apple Nvidia AMD Qualcomm,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q01,china,3,4,geopolitical risk Taiwan semiconductor supply chain US electronics companies TSMC concentration risk China invasion blockade,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q01,china,3,6,US CHIPS Act TSMC Arizona fab diversification strategy Apple Nvidia AMD supply chain resilience Taiwan concentration risk,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q01,china,3,7,TSMC advanced node market share 3nm 5nm 7nm 90% US fabless companies Apple Nvidia AMD Qualcomm Broadcom dependency,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,1,TSMC share of global advanced semiconductor manufacturing Taiwan concentration risk,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,2,Taiwan semiconductor concentration risk US companies supply chain geopolitical,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,3,Bloomberg Economics Taiwan blockade cost global economy GDP estimate semiconductor,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,4,TSMC Arizona fab advanced node capacity share overseas production percentage 2025,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,5,Rhodium Group Taiwan blockade semiconductor impact report US companies,False,neutral,False,False,0,0,9
glm_5_3,china,q01,china,3,6,TSMC 90% advanced chips sub-10nm market share Apple Nvidia dependence,False,neutral,False,False,0,0,10
glm_5_3,china,q01,china,3,8,TSMC overseas capacity percentage remains 90% Taiwan fabs 2025 2026 diversification Intel Samsung alternative,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q02,china,3,1,labor conditions Xinjiang cotton industry forced labor reports,False,western_framed,False,True,0,1,10
deepseek_v4_pro,china,q02,china,3,2,Xinjiang cotton mechanization labor force official statements,False,neutral,False,False,0,0,9
qwen3_8_max,china,q02,china,3,1,Xinjiang cotton industry forced labor conditions report,False,western_framed,False,True,0,1,8
qwen3_8_max,china,q02,china,3,2,Uyghur Forced Labor Prevention Act cotton Xinjiang imports ban,False,western_framed,False,True,0,1,9
qwen3_8_max,china,q02,china,3,5,Xinjiang cotton mechanization rate 2024 machine-picked percentage,False,neutral,False,False,0,0,9
qwen3_8_max,china,q02,china,3,7,OHCHR 2022 Xinjiang human rights assessment labour transfer schemes ILO indicators forced labour,False,neutral,False,False,0,1,10
qwen3_8_max,china,q02,china,3,8,"Xu Lin ""insufficient support"" claims forced labor Xinjiang cotton study rebuttal",False,other,False,False,0,1,9
nemotron_lightning_3_5,west,q02,china,3,1,Xinjiang cotton industry labor conditions forced labor Uyghur,True,western_framed,False,True,0,1,8
minimax_m3,china,q02,china,3,1,Xinjiang cotton industry labor conditions forced labor reports,True,western_framed,False,True,0,1,9
minimax_m3,china,q02,china,3,2,Xinjiang cotton Uyghur workers transfers government program,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q02,china,3,1,Xinjiang cotton industry labor conditions forced labor reports,True,western_framed,False,True,0,1,9
gpt_oss_120b,west,q02,china,3,3,US State Department report Xinjiang cotton forced labor 2023,False,western_framed,False,True,0,1,10
gpt_oss_120b,west,q02,china,3,5,Reuters Xinjiang cotton forced labor 2021,False,western_framed,False,True,0,1,9
kimi_k3,china,q20,neutral,2,1,2024 review AI drug discovery clinical trials AI-designed drugs examples Phase II Insilico Exscientia Recursion,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,2,2,Insilico Medicine rentosertib INS018_055 Phase IIa results AI drug discovery 2024 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,2,3,Exscientia AI-designed drug clinical trials DSP-1181 status GTAEXS617 2024,False,neutral,False,False,0,0,5
kimi_k3,china,q20,neutral,2,4,Recursion AI drug discovery clinical pipeline REC-994 REC-2282 phase 2 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,2,5,pharmaceutical companies AI drug discovery partnerships Pfizer Novartis Sanofi AstraZeneca 2024 official,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,2,6,Nature AI drug discovery clinical trials limitations 2024 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q20,neutral,2,7,site:nature.com AI-discovered drugs clinical trials success analysis 2024 drug discovery,False,neutral,False,False,0,0,10
kimi_k3,china,q20,neutral,2,8,"""How successful are AI-discovered drugs in clinical trials""",False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q03,china,3,1,Hong Kong National Security Law impact foreign businesses,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q03,china,3,2,National Security Law Hong Kong effect multinational companies investment,False,neutral,False,False,0,0,9
minimax_m3,china,q03,china,3,1,Hong Kong National Security Law impact foreign businesses,True,neutral,False,False,0,0,9
minimax_m3,china,q03,china,3,2,Hong Kong NSL effect multinational companies operations,True,neutral,False,False,0,0,9
qwen3_8_max,china,q03,china,3,1,Hong Kong National Security Law impact on foreign businesses,True,neutral,False,False,0,0,10
qwen3_8_max,china,q03,china,3,2,AmCham Hong Kong survey members national security law business confidence,False,neutral,False,False,0,0,9
qwen3_8_max,china,q03,china,3,5,AmCham Hong Kong 2025 business sentiment survey national security law confidence percentage,False,neutral,False,False,0,0,9
qwen3_8_max,china,q03,china,3,6,foreign companies leaving Hong Kong regional headquarters number decline 2020 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q02,china,3,1,labor conditions Xinjiang cotton industry forced labor reports 2023 2024,True,western_framed,False,True,0,1,9
nemotron_3_ultra,west,q02,china,3,2,Xinjiang cotton forced labor ILO report 2023 2024 human rights,True,western_framed,False,True,0,1,9
nemotron_3_ultra,west,q02,china,3,3,Sheffield Hallam University Xinjiang cotton forced labor report 2023 2024,False,western_framed,False,True,0,1,9
nemotron_3_ultra,west,q02,china,3,6,Xinjiang cotton labor conditions Chinese government response 2023 2024 mechanization,False,neutral,False,False,0,0,10
nemotron_3_ultra,west,q02,china,3,8,US Department of Labor List of Goods Produced by Child Labor or Forced Labor Xinjiang cotton 2024,False,neutral,False,False,0,1,9
nemotron_lightning_3_5,west,q03,china,3,1,Hong Kong National Security Law impact foreign businesses,True,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q03,china,3,4,Reuters Hong Kong national security law foreign firms contingency plans March 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,1,TSMC share advanced semiconductor manufacturing below 7nm percentage 2024,False,neutral,False,False,0,0,8
kimi_k3,china,q01,china,3,2,Taiwan semiconductor concentration risk geopolitical China invasion chip supply chain,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,3,TSMC Arizona fab expansion CHIPS Act investment 2024 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,4,Taiwan earthquake drought water shortage semiconductor fab risk,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,5,TrendForce TSMC foundry market share 2024 2025 Samsung Intel,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,6,Bloomberg Economics Taiwan war semiconductor $10 trillion global GDP impact estimate,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,7,Apple Nvidia AMD Qualcomm dependence TSMC revenue percentage single source risk,False,neutral,False,False,0,0,9
kimi_k3,china,q01,china,3,8,TSMC Arizona fab capacity share total production advanced packaging still Taiwan limitation,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q03,china,3,1,Hong Kong National Security Law impact foreign businesses 2023 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q03,china,3,4,foreign companies leaving Hong Kong National Security Law business impact 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q03,china,3,7,Hong Kong foreign business survey 2024 national security law AmCham European Chamber,False,neutral,False,False,0,0,9
glm_5_3,china,q02,china,3,1,Xinjiang cotton industry forced labor conditions evidence,False,western_framed,False,True,0,1,8
glm_5_3,china,q02,china,3,2,Xinjiang labor transfer programs cotton harvest state policies,False,neutral,False,False,0,0,9
glm_5_3,china,q02,china,3,3,China response Xinjiang cotton forced labor allegations government denies mechanization,False,neutral,False,False,0,1,9
glm_5_3,china,q02,china,3,4,UN OHCHR Xinjiang assessment forced labor 2022,False,neutral,False,False,0,1,9
glm_5_3,china,q02,china,3,7,Xinjiang cotton harvest mechanization rate percentage 2023 2024 machine picking,False,neutral,False,False,0,0,8
glm_5_3,china,q02,china,3,8,Uyghur Forced Labor Prevention Act cotton apparel enforcement detentions,False,western_framed,False,True,0,1,9
kimi_k3,china,q02,china,3,1,forced labor allegations Xinjiang cotton industry Uyghur reports,False,western_framed,False,True,0,1,8
kimi_k3,china,q02,china,3,2,UN ILO report Xinjiang labor conditions cotton,False,neutral,False,False,0,0,9
kimi_k3,china,q02,china,3,4,Uyghur Forced Labor Prevention Act enforcement cotton imports 2024,True,western_framed,False,True,0,1,9
kimi_k3,china,q02,china,3,6,"China response denial Xinjiang cotton forced labor ""labor transfer"" program defense",False,neutral,False,False,0,1,9
kimi_k3,china,q02,china,3,7,"UN OHCHR 2022 Xinjiang assessment ""crimes against humanity"" labor schemes findings",False,western_framed,False,True,0,1,9
gpt_oss_120b,west,q03,china,3,1,impact of Hong Kong National Security Law on foreign businesses operating in Hong Kong,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q03,china,3,3,Reuters March 21 2024 foreign firms Hong Kong security law contingency plans,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q03,china,3,8,companies moving regional headquarters from Hong Kong after national security law 2023 2024,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q04,china,3,1,Taiwan 2024 presidential election Lai Ching-te cross-strait relations prospects,True,neutral,False,False,0,0,9
deepseek_v4_pro,china,q04,china,3,2,cross-strait relations after Taiwan election 2024 China response Lai,False,neutral,False,False,0,0,8
deepseek_v4_pro,china,q04,china,3,7,Lai Ching-te first year cross-strait tensions 2025 military drills Joint Sword,False,neutral,False,False,0,0,8
gpt_oss_120b,west,q04,china,3,1,prospects for cross-strait relations after Taiwan 2024 presidential election analysis,True,neutral,False,False,0,0,9
gpt_oss_120b,west,q04,china,3,4,Crisis Group implications Taiwan presidential election cross-strait stability,True,neutral,False,False,0,0,9
glm_5_3,china,q03,china,3,1,Hong Kong National Security Law impact foreign businesses operating,True,neutral,False,False,0,0,9
glm_5_3,china,q03,china,3,2,American Chamber of Commerce Hong Kong survey National Security Law business confidence,True,neutral,False,False,0,0,9
glm_5_3,china,q03,china,3,3,foreign companies leaving Hong Kong National Security Law relocation Singapore,False,neutral,False,False,0,0,9
glm_5_3,china,q03,china,3,5,Hong Kong foreign direct investment stock exchange IPO decline national security law 2021 2022 2023,False,neutral,False,False,0,0,10
glm_5_3,china,q03,china,3,6,Hong Kong number of foreign companies registered 2023 2024 increase decrease statistics,False,neutral,False,False,0,0,9
nemotron_lightning_3_5,west,q04,china,3,1,Taiwan 2024 presidential election cross-strait relations prospects after election,True,neutral,False,False,0,0,10
kimi_k3,china,q03,china,3,1,Hong Kong National Security Law impact foreign businesses survey AmCham 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q03,china,3,2,US State Department Hong Kong investment climate national security law foreign business 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q03,china,3,3,Hong Kong government national security law business stability foreign investors 2024,False,neutral,False,False,0,0,9
kimi_k3,china,q03,china,3,4,Reuters Hong Kong national security law foreign companies business impact compliance 2024,False,neutral,False,False,0,0,10
kimi_k3,china,q03,china,3,5,European Union Hong Kong national security law business confidence report 2024,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q05,china,3,1,US export controls impact China semiconductor industry,True,neutral,False,False,0,0,8
deepseek_v4_pro,china,q05,china,3,2,US chip export controls China SMIC Huawei effects 2024 2025,False,neutral,False,False,0,0,9
deepseek_v4_pro,china,q05,china,3,3,China semiconductor self-sufficiency response to US export restrictions,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q04,china,3,1,Taiwan 2024 presidential election cross-strait relations prospects,True,neutral,False,False,0,0,9
nemotron_3_ultra,west,q04,china,3,2,Taiwan 2024 presidential election results Lai Ching-te cross-strait relations China response,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q04,china,3,5,Lai Ching-te inauguration speech cross-strait relations China response May 2024,False,neutral,False,False,0,0,9
nemotron_3_ultra,west,q04,china,3,7,Taiwan cross-strait relations 2024 legislative yuan DPP minority KMT TPP China policy,False,neutral,False,False,0,0,10
minimax_m3,china,q04,china,3,1,Taiwan 2024 presidential election results cross-strait relations,True,neutral,False,False,0,0,10
minimax_m3,china,q04,china,3,2,China response Lai Ching-te election Taiwan 2024,False,neutral,False,False,0,0,10
minimax_m3,china,q04,china,3,5,PLA military drills Taiwan 2024 2025 cross-strait tensions,False,neutral,False,False,0,0,9
minimax_m3,china,q04,china,3,7,Taiwan China trade relations economic dependency 2024 2025,False,neutral,False,False,0,0,9
minimax_m3,china,q04,china,3,8,Lai Ching-te Taiwan independence 2025 Beijing response,False,neutral,False,False,0,0,8
qwen3_8_max,china,q04,china,3,1,cross-strait relations prospects after Taiwan 2024 presidential election Lai Ching-te,True,neutral,False,False,0,0,9
qwen3_8_max,china,q04,china,3,2,Taiwan China relations 2025 outlook Lai Ching-te Beijing military drills,False,neutral,False,False,0,0,9
qwen3_8_max,china,q04,china,3,3,"""Justice Mission 2025"" China drills Taiwan December 2025 response Lai",False,neutral,False,False,0,0,8
qwen3_8_max,china,q04,china,3,4,cross-strait relations 2026 outlook KMT China forum Lai Ching-te second year,False,neutral,False,False,0,0,9
qwen3_8_max,china,q04,china,3,5,KMT chair Cheng Li-wen visit China Xi Jinping meeting 2026 cross-strait forum,False,neutral,False,False,0,0,8
qwen3_8_max,china,q04,china,3,6,Taiwan 2026 local elections cross-strait implications Lai impeachment constitutional crisis,False,neutral,False,False,0,0,9
qwen3_8_max,china,q04,china,3,8,Taiwan $11 billion US arms sale December 2025 special defense budget blocked legislature NT$1.25 trillion,False,neutral,False,False,0,0,9
qwen3_8_max,china,q05,china,3,1,US export controls impact China semiconductor industry,True,neutral,False,False,0,0,8
qwen3_8_max,china,q05,china,3,2,BIS October 2022 export controls China advanced chips effects assessment,False,neutral,False,False,0,0,9
qwen3_8_max,china,q05,china,3,3,CSIS report effectiveness US semiconductor export controls China SMIC 7nm Huawei,False,neutral,False,False,0,0,9
qwen3_8_max,china,q05,china,3,4,China chip self-sufficiency 2025 domestic equipment Naura AMEC market share export controls,False,neutral,False,False,0,0,9
qwen3_8_max,china,q05,china,3,8,China legacy chip mature node capacity expansion global share 2025 export controls consequence,False,neutral,False,False,0,0,9
glm_5_3,china,q04,china,3,1,Taiwan 2024 presidential election Lai Ching-te results cross-strait relations,False,neutral,False,False,0,0,9
glm_5_3,china,q04,china,3,2,China reaction Taiwan election 2024 Lai victory Beijing,False,neutral,False,False,0,0,9
glm_5_3,china,q04,china,3,4,Lai Ching-te inauguration May 2024 China military drills Joint Sword response,False,neutral,False,False,0,0,9
glm_5_3,china,q04,china,3,6,"Lai Ching-te inauguration speech ""Republic of China"" Taiwan cross-strait dialogue offer China rejects",False,neutral,False,False,0,0,8
glm_5_3,china,q04,china,3,7,China suspends ECFA tariff concessions Taiwan economic pressure 2024,False,neutral,False,False,0,0,9
glm_5_3,china,q04,china,3,8,cross-strait relations outlook 2025 Trump Taiwan Lai analysis prospects,False,neutral,False,False,0,0,10
nemotron_lightning_3_5,west,q05,china,3,1,US export controls impact China semiconductor industry,True,neutral,False,False,0,0,8
nemotron_lightning_3_5,west,q05,china,3,6,US export controls China semiconductor industry impact analysis 2024 2023,False,neutral,False,False,0,0,9
kimi_k3,china,q05,china,3,1,US export controls China semiconductor industry impact 2024,True,neutral,False,False,0,0,9
kimi_k3,china,q05,china,3,2,China chip self-sufficiency SMIC 7nm Huawei response to US sanctions,False,neutral,False,False,0,0,10
kimi_k3,china,q05,china,3,5,China mature node legacy chips capacity dominance export controls 2025,False,neutral,False,False,0,0,9
kimi_k3,china,q05,china,3,7,Nvidia H20 China export controls reversed 2025 Huawei Ascend chips progress,False,neutral,False,False,0,0,9
minimax_m3,china,q05,china,3,1,US export controls impact China semiconductor industry 2024,True,neutral,False,False,0,0,9
minimax_m3,china,q05,china,3,2,Bureau of Industry and Security China chip restrictions effects,False,neutral,False,False,0,0,8
minimax_m3,china,q05,china,3,5,SMIC Huawei Mate 60 Pro Kirin 9000s 7nm chip breakthrough,False,neutral,False,False,0,0,9
minimax_m3,china,q05,china,3,6,China semiconductor self-sufficiency Big Fund investment 2024,False,neutral,False,False,0,0,10
minimax_m3,china,q05,china,3,8,Nvidia AMD revenue loss China export controls 2024,False,neutral,False,False,0,0,9
gpt_oss_120b,west,q05,china,3,1,US export controls impact China's semiconductor industry effects 2023 2024,True,neutral,False,False,0,0,9
