model_key,origin,item_id,group,run_idx,position,url,domain_class,shown_in_search,shown_rank,error,tokens
deepseek_v4_pro,china,q19,neutral,3,3,https://www.lse.ac.uk/granthaminstitute/explainers/what-is-carbon-capture-and-storage-and-what-role-can-it-play-in-tackling-climate-change/,academic,True,9.0,,2028
deepseek_v4_pro,china,q19,neutral,3,4,https://www.capturemap.no/carbon-capture-technologies/,other,True,4.0,,2713
minimax_m3,china,q18,control,3,3,https://www.doctorswithoutborders.org/latest/timeline-rohingya-crisis,ngo,True,4.0,,167
minimax_m3,china,q18,control,3,4,https://www.amnesty.org/en/latest/news/2025/09/myanmar-rohingya-repatriation-catastrophic-under-existing-conditions-in-northern-rakhine-state/,ngo,True,7.0,,2383
minimax_m3,china,q18,control,3,8,https://www.unrefugees.org/news/rohingya-refugee-crisis-explained/,other,True,1.0,http_403,0
nemotron_3_ultra,west,q18,control,3,3,https://www.unicef.org.uk/press-releases/seven-years-after-forced-mass-displacement-of-rohingya-from-myanmar-deadly-attacks-on-children-continue-in-rakhine-state/,other,True,8.0,,1009
nemotron_3_ultra,west,q18,control,3,4,https://www.hrw.org/world-report/2025/country-chapters/myanmar,ngo,True,4.0,,2424
nemotron_3_ultra,west,q18,control,3,5,https://www.amnesty.org/en/latest/news/2025/09/myanmar-rohingya-repatriation-catastrophic-under-existing-conditions-in-northern-rakhine-state/,ngo,True,2.0,,2383
qwen3_8_max,china,q18,control,3,3,https://www.thenewhumanitarian.org/news-feature/2025-08-07/if-we-die-we-die-myanmars-rakhine-pushed-brink,western_wire_press,False,,http_404,0
qwen3_8_max,china,q18,control,3,5,https://humanitarianaction.info/plan/1505/document/myanmar-humanitarian-needs-and-response-plan-2026/article/11-crisis-overview-7,ngo,True,3.0,,845
glm_5_3,china,q18,control,3,5,https://www.unicef.org/myanmar/press-releases/seven-years-after-forced-mass-displacement-rohingya-myanmar-deadly-attacks-children,ngo,True,4.0,http_403,0
glm_5_3,china,q18,control,3,6,https://www.hrw.org/news/2024/02/09/myanmar-rohingya-risk-rakhine-fighting,ngo,True,5.0,,1527
glm_5_3,china,q18,control,3,7,https://www.amnesty.org/en/latest/news/2025/09/myanmar-rohingya-repatriation-catastrophic-under-existing-conditions-in-northern-rakhine-state/,ngo,True,2.0,,2383
minimax_m3,china,q19,neutral,3,4,https://www.rff.org/publications/explainers/carbon-capture-and-storage-101/,other,True,10.0,,1983
minimax_m3,china,q19,neutral,3,5,https://www.wri.org/insights/carbon-capture-technology,ngo,True,3.0,,3000
minimax_m3,china,q19,neutral,3,6,https://www.catf.us/resource/carbon-capture-storage-what-can-learn-from-project-track-record/,ngo,True,2.0,,3000
minimax_m3,china,q19,neutral,3,8,https://www.capturemap.no/carbon-capture-technologies/,other,True,3.0,,2713
nemotron_lightning_3_5,west,q19,neutral,3,2,https://www.capturemap.no/carbon-capture-technologies/,other,True,6.0,,2713
nemotron_lightning_3_5,west,q19,neutral,3,3,https://www.iea.org/energy-system/renewables-and-low-emissions/carbon-capture-utilisation-and-storage,ngo,True,3.0,,37
nemotron_lightning_3_5,west,q19,neutral,3,4,https://www.iea.org/energy-system/renewables-and-low-emissions/carbon-capture-utilisation-and-storage,ngo,True,3.0,,37
nemotron_lightning_3_5,west,q19,neutral,3,6,https://www.wri.org/insights/carbon-capture-technology,ngo,True,2.0,,3000
nemotron_3_ultra,west,q19,neutral,3,3,https://www.iea.org/data-and-statistics/data-product/ccus-projects-database,ngo,True,10.0,,576
nemotron_3_ultra,west,q19,neutral,3,4,https://www.globalccsinstitute.com/,other,True,4.0,,486
nemotron_3_ultra,west,q19,neutral,3,8,https://cdn.catf.us/wp-content/uploads/2024/07/16151022/CCS-Project-Track-Record-Report.pdf,ngo,True,5.0,pdf_not_supported,0
deepseek_v4_pro,china,q20,neutral,3,3,https://www.science.org/content/blog-post/ai-drugs-so-far,western_wire_press,True,2.0,http_403,0
deepseek_v4_pro,china,q20,neutral,3,4,https://www.futuremedicine.com/articles/top-5-ai-designed-drugs-in-trials,other,True,1.0,,1784
deepseek_v4_pro,china,q20,neutral,3,5,https://www.drugtargetreview.com/first-ai-designed-drug-rentosertib-officially-named-by-usan/647365.article,other,True,7.0,,847
deepseek_v4_pro,china,q20,neutral,3,6,https://pmc.ncbi.nlm.nih.gov/articles/PMC11924158/,academic,True,3.0,,2503
deepseek_v4_pro,china,q20,neutral,3,7,https://askme.it/en/insights/ai-drug-discovery-in-2026-between-promise-and-production/,other,True,3.0,,1952
kimi_k3,china,q18,control,3,4,https://www.crisisgroup.org/rpt/asia/south-east-asia/myanmar/339-breaking-away-battle-myanmars-rakhine-state,ngo,True,3.0,,4
kimi_k3,china,q18,control,3,5,https://www.amnesty.org/en/latest/news/2025/09/myanmar-rohingya-repatriation-catastrophic-under-existing-conditions-in-northern-rakhine-state/,ngo,True,1.0,,2383
kimi_k3,china,q18,control,3,6,https://www.stimson.org/project/crisis-in-myanmars-rakhine-state/,ngo,True,2.0,,229
gpt_oss_120b,west,q18,control,3,2,https://data.unhcr.org/en/situations/myanmar,ngo,True,2.0,,1475
gpt_oss_120b,west,q18,control,3,4,https://www.unocha.org/publications/report/myanmar/2018-myanmar-humanitarian-response-plan-monitoring-report-january-june-2018,ngo,True,2.0,,1359
gpt_oss_120b,west,q18,control,3,6,https://digitallibrary.un.org/record/3930110/files/OCHA_2020_annual_report.pdf?ln%3des,ngo,False,,pdf_not_supported,0
gpt_oss_120b,west,q18,control,3,8,https://www.unocha.org/publications/report/myanmar/myanmar-humanitarian-response-plan-2021-january-2021,ngo,True,1.0,,1695
qwen3_8_max,china,q19,neutral,3,3,https://www.catf.us/resource/carbon-capture-storage-what-can-learn-from-project-track-record/,ngo,True,1.0,,3000
qwen3_8_max,china,q19,neutral,3,5,https://www.globalccsinstitute.com/carbon-capture-stays-the-course-despite-global-headwinds-with-54-rise-in-operational-projects/,other,True,4.0,,383
qwen3_8_max,china,q19,neutral,3,6,https://ccsknowledge.com/carbon-management-101/international-ccs-projects/,other,True,9.0,,558
qwen3_8_max,china,q20,neutral,3,3,https://www.science.org/content/blog-post/ai-drugs-so-far,western_wire_press,True,5.0,http_403,0
qwen3_8_max,china,q20,neutral,3,7,https://360info.org/is-ai-hype-in-drug-development-about-to-turn-into-reality/,other,True,2.0,,1327
gpt_oss_120b,west,q19,neutral,3,2,https://voices.uchicago.edu/triplehelix/2025/01/02/carbon-capture-technologies-a-comparison/,academic,True,1.0,,1979
gpt_oss_120b,west,q19,neutral,3,4,https://en.wikipedia.org/wiki/Petra_Nova,wikipedia,True,3.0,,1268
gpt_oss_120b,west,q19,neutral,3,6,https://unfccc.int/climate-action/momentum-for-change/activity-database/boundary-dam-carbon-capture-and-storage-project,other,True,1.0,no_extractable_text,0
gpt_oss_120b,west,q19,neutral,3,7,https://www.saskpower.com/our-power-future/infrastructure-projects/carbon-capture-and-storage/boundary-dam-carbon-capture-project,other,True,5.0,,376
kimi_k3,china,q19,neutral,3,6,https://www.catf.us/resource/carbon-capture-storage-what-can-learn-from-project-track-record/,ngo,True,2.0,,3000
kimi_k3,china,q19,neutral,3,7,https://www.globalccsinstitute.com/installed-ccs-capacity-on-track-to-double-as-governments-and-industry-collaborate-to-advance-projects/,other,True,4.0,,1191
minimax_m3,china,q20,neutral,3,6,https://www.nature.com/articles/s41591-025-03743-2,western_wire_press,True,7.0,,3000
minimax_m3,china,q20,neutral,3,7,https://ascpt.onlinelibrary.wiley.com/doi/10.1002/cpt.3542,academic,True,5.0,http_403,0
nemotron_3_ultra,west,q20,neutral,3,3,https://www.nature.com/articles/s41587-025-02754-1,western_wire_press,True,2.0,,1771
nemotron_3_ultra,west,q20,neutral,3,4,https://www.pharmavoice.com/news/ai-drugs-Insilico-Recursion-Pharma/825249/,other,True,5.0,http_403,0
nemotron_3_ultra,west,q20,neutral,3,6,https://fortune.com/2024/03/14/insilico-medicine-ai-developed-drug-reaches-phase-2-clinical-trials/,western_wire_press,True,4.0,,847
nemotron_3_ultra,west,q20,neutral,3,8,https://www.biospace.com/business/ai-is-changing-pharmas-bottom-line-now-but-not-through-splashy-drug-discovery,other,True,1.0,,2211
gpt_oss_120b,west,q20,neutral,3,2,https://www.yahoo.com/news/science/articles/well-ai-discovered-drugs-faring-092400140.html,other,True,1.0,,857
gpt_oss_120b,west,q20,neutral,3,4,https://www.biospace.com/press-releases/exscientia-to-present-new-preclinical-data-for-ai-designed-lsd1-and-malt1-inhibitors-at-ena-2024,other,True,6.0,,1652
gpt_oss_120b,west,q20,neutral,3,6,https://www.prnewswire.com/news-releases/insilico-initiates-phase-iii-clinical-trial-for-rentosertib-its-ai-empowered-tnik-inhibitor-for-idiopathic-pulmonary-fibrosis-302819553.html,other,True,8.0,,3000
nemotron_lightning_3_5,west,q20,neutral,3,2,https://finance.yahoo.com/news/artificial-intelligence-pharmaceuticals-leading-companies-132700104.html,other,True,1.0,,533
nemotron_lightning_3_5,west,q20,neutral,3,3,https://www.swissinfo.ch/eng/healthcare-innovation/ais-next-pharma-challenge-tackling-costly-and-risky-clinical-trials/91486864,other,True,5.0,,1950
nemotron_lightning_3_5,west,q20,neutral,3,5,https://www.fda.gov/about-fda/center-drug-evaluation-and-research-cder/artificial-intelligence-drug-development,government_non_prc,True,4.0,,1259
nemotron_lightning_3_5,west,q20,neutral,3,7,https://www.linkedin.com/posts/keremcanalp_ai-drug-race-activity-7465059475809337345-i4Ut,other,True,1.0,,3000
nemotron_lightning_3_5,west,q20,neutral,3,8,https://www.pharmanow.live/pharma-it/top-ai-drug-discovery-companies-2026,other,True,2.0,,2150
glm_5_3,china,q20,neutral,3,3,https://www.cas.org/resources/cas-insights/ai-drug-discovery-assessing-the-first-ai-designed-drug-candidates-to-go-into-human-clinical-trials,other,True,4.0,,1579
glm_5_3,china,q20,neutral,3,7,https://pharmaceutical-journal.com/article/feature/how-ai-is-transforming-drug-discovery,other,True,8.0,,3000
glm_5_3,china,q19,neutral,3,3,https://www.iea.org/energy-system/renewables-and-low-emissions/carbon-capture-utilisation-and-storage,ngo,True,4.0,,37
glm_5_3,china,q19,neutral,3,5,https://www.catf.us/resource/carbon-capture-storage-what-can-learn-from-project-track-record/,ngo,True,1.0,,3000
deepseek_v4_pro,china,q01,china,4,4,https://www.usitc.gov/publications/332/working_papers/us_exposure_to_the_taiwanese_semiconductor_industry_11-21-2023_508.pdf,government_non_prc,True,6.0,http_403,0
deepseek_v4_pro,china,q01,china,4,7,https://www.economyinsights.com/p/taiwans-chip-leadership,other,True,2.0,,3000
deepseek_v4_pro,china,q01,china,4,8,https://www.csis.org/analysis/mapping-semiconductor-supply-chain-critical-role-indo-pacific-region,ngo,True,2.0,,3000
nemotron_lightning_3_5,west,q01,china,4,2,https://www.stimson.org/2025/why-taiwan-fears-america-first-risks-eroding-its-silicon-shield/,ngo,True,1.0,,3000
nemotron_lightning_3_5,west,q01,china,4,3,https://www.usitc.gov/publications/332/working_papers/us_exposure_to_the_taiwanese_semiconductor_industry_11-21-2023_508.pdf,government_non_prc,True,2.0,http_403,0
nemotron_lightning_3_5,west,q01,china,4,5,https://www.saisreview.sais.jhu.edu/strategic-redundancy-in-semiconductor-supply-chains-how-us-india-cooperation-transforms-global-chip-resilience/,academic,False,,"ConnectError: [Errno 8] nodename nor servname provided, or not known",0
nemotron_lightning_3_5,west,q01,china,4,6,https://www.usitc.gov/sites/default/files/publications/332/working_papers/us_exposure_to_the_taiwanese_semiconductor_industry_508_2024.pdf,government_non_prc,True,1.0,http_403,0
nemotron_lightning_3_5,west,q01,china,4,7,https://www.trade.gov/country-commercial-guides/taiwan-semiconductors-including-chip-design-ai,government_non_prc,True,3.0,,891
gpt_oss_120b,west,q01,china,4,2,https://en.wikipedia.org/wiki/TSMC,wikipedia,True,2.0,,3000
gpt_oss_120b,west,q01,china,4,4,https://roc-taiwan.org/uploads/sites/86/2023/08/20230824-TAIWAN-AND-THE-GLOBAL-SEMICONDUCTOR-SUPPLY-CHAIN.pdf,other,True,5.0,pdf_not_supported,0
gpt_oss_120b,west,q01,china,4,5,https://www.usitc.gov/publications/332/working_papers/us_exposure_to_the_taiwanese_semiconductor_industry_11-21-2023_508.pdf,government_non_prc,True,9.0,http_403,0
gpt_oss_120b,west,q01,china,4,7,https://www.trade.gov/country-commercial-guides/taiwan-semiconductors-including-chip-design-ai,government_non_prc,True,6.0,,891
glm_5_3,china,q01,china,4,7,https://www.visionofhumanity.org/the-worlds-dependency-on-taiwans-semiconductor-industry-is-increasing/,other,True,7.0,,1052
glm_5_3,china,q01,china,4,8,https://counterpointresearch.com/en/insights/global-semiconductor-foundry-market-share,academic,True,1.0,,1267
qwen3_8_max,china,q01,china,4,3,https://www.semiconductors.org/wp-content/uploads/2024/05/Report_Emerging-Resilience-in-the-Semiconductor-Supply-Chain.pdf,academic,True,2.0,pdf_not_supported,0
qwen3_8_max,china,q01,china,4,5,https://rhg.com/research/taiwan-economic-disruptions/,ngo,True,1.0,,3000
nemotron_3_ultra,west,q01,china,4,4,https://www.tomshardware.com/tech-industry/why-tsmc-grew-four-times-faster-than-its-foundry-rivals-in-2025,western_wire_press,True,1.0,,1654
nemotron_3_ultra,west,q01,china,4,6,https://www.congress.gov/crs-product/R47558,government_non_prc,True,3.0,http_403,0
nemotron_3_ultra,west,q01,china,4,7,https://www.wilsoncenter.org/sites/default/files/media/uploads/documents/2022-09_Taiwan_SemiconductorSupplyChain_Hsu.pdf,ngo,True,2.0,pdf_not_supported,0
deepseek_v4_pro,china,q02,china,4,3,https://www.americanmanufacturing.org/blog/united-nations-says-it-is-reasonable-to-conclude-forced-labor-is-happening-in-xinjiang/,other,True,5.0,,1449
deepseek_v4_pro,china,q02,china,4,4,https://www.dol.gov/newsroom/releases/ilab/ilab20201204,government_non_prc,True,1.0,http_403,0
deepseek_v4_pro,china,q02,china,4,5,https://www.scmp.com/news/china/politics/article/3137738/chinese-researchers-say-xinjiang-forced-labour-claims-cant-be,western_wire_press,True,3.0,,265
deepseek_v4_pro,china,q02,china,4,8,https://en.people.cn/n3/2021/1227/c90000-9937793.html,prc_state,True,7.0,,803
nemotron_lightning_3_5,west,q02,china,4,2,https://www.dol.gov/agencies/ilab/against-their-will-the-situation-in-xinjiang,government_non_prc,True,1.0,http_403,0
nemotron_lightning_3_5,west,q02,china,4,3,https://en.wikipedia.org/wiki/Xinjiang_cotton_industry,wikipedia,True,3.0,,3000
nemotron_lightning_3_5,west,q02,china,4,4,https://www.thebureauinvestigates.com/stories/2025-05-30/the-world-sanctioned-xinjiang-cotton.-china-turned-it-into-chicken-feed,western_wire_press,True,4.0,,3000
gpt_oss_120b,west,q02,china,4,2,https://en.wikipedia.org/wiki/Xinjiang_cotton_industry,wikipedia,True,3.0,,3000
gpt_oss_120b,west,q02,china,4,3,https://www.theguardian.com/world/2020/dec/15/xinjiang-china-more-than-half-a-million-forced-to-pick-cotton-report-finds,western_wire_press,True,7.0,,876
gpt_oss_120b,west,q02,china,4,5,https://www.business-humanrights.org/en/latest-news/china-better-cotton-initiative-suspends-activities-in-xinjiang-due-to-concerns-over-labour-abuses/,ngo,True,1.0,http_403,0
gpt_oss_120b,west,q02,china,4,6,https://www.scmp.com/news/china/diplomacy/article/3129813/xinjiang-cotton-bci-attacked-removing-statement-forced-labour,western_wire_press,True,2.0,,158
gpt_oss_120b,west,q02,china,4,8,https://www.cbp.gov/newsroom/national-media-release/cbp-issues-region-wide-withhold-release-order-products-made-slave,government_non_prc,True,1.0,,753
glm_5_3,china,q02,china,4,3,https://en.wikipedia.org/wiki/Xinjiang_cotton_industry,wikipedia,True,3.0,,3000
glm_5_3,china,q02,china,4,4,https://online.ucpress.edu/cpcs/article/56/2/1/196124/Coercive-Labor-in-the-Cotton-Harvest-in-the,academic,True,5.0,http_403,0
glm_5_3,china,q02,china,4,5,https://www.bbc.co.uk/news/extra/nz0g306v8c/china-tainted-cotton,western_wire_press,True,4.0,,2724
glm_5_3,china,q02,china,4,6,https://www.theguardian.com/world/2020/dec/15/xinjiang-china-more-than-half-a-million-forced-to-pick-cotton-report-finds,western_wire_press,True,7.0,,876
glm_5_3,china,q02,china,4,8,https://www.dol.gov/agencies/ilab/against-their-will-the-situation-in-xinjiang,government_non_prc,True,2.0,http_403,0
deepseek_v4_pro,china,q03,china,4,3,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,7.0,http_401,0
deepseek_v4_pro,china,q03,china,4,4,https://www.pbs.org/newshour/world/how-hong-kongs-new-security-law-could-impact-different-communities,western_wire_press,True,5.0,no_extractable_text,0
deepseek_v4_pro,china,q03,china,4,5,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,3.0,,59
deepseek_v4_pro,china,q03,china,4,6,https://www.csri.global/research/the-risks-for-international-business-under-the-hong-kong-national-security-law,ngo,True,8.0,,516
deepseek_v4_pro,china,q03,china,4,7,https://china.ucsd.edu/opinion/post/hong-kongs-national-security-law-and-the-fear-of-the-unknown.html,academic,True,2.0,,2902
deepseek_v4_pro,china,q03,china,4,8,https://niice.org.np/archives/9013,ngo,True,4.0,,1450
qwen3_8_max,china,q02,china,4,5,https://www.shu.ac.uk/news/all-articles/latest-news/laundering-cotton-report,academic,True,3.0,,461
nemotron_3_ultra,west,q02,china,4,3,https://beta.dol.gov/policy-regulations/international-labor/against-their-will-situation-in-xinjiang,government_non_prc,True,2.0,http_403,0
nemotron_3_ultra,west,q02,china,4,5,https://www.dol.gov/agencies/ilab/against-their-will-the-situation-in-xinjiang,government_non_prc,True,1.0,http_403,0
nemotron_3_ultra,west,q02,china,4,6,https://jamestown.org/forced-labor-in-the-xinjiang-uyghur-autonomous-region-assessing-the-continuation-of-coercive-labor-transfers-in-2023-and-early-2024/,ngo,True,5.0,,3000
minimax_m3,china,q02,china,4,5,https://newlinesinstitute.org/intl-law-peace/coercive-labor-in-xinjiang-labor-transfer-and-the-mobilization-of-ethnic-minorities-to-pick-cotton/,ngo,True,2.0,,654
minimax_m3,china,q02,china,4,6,https://www.dol.gov/agencies/ilab/against-their-will-the-situation-in-xinjiang,government_non_prc,True,1.0,http_403,0
minimax_m3,china,q02,china,4,7,https://www.state.gov/forced-labor-in-chinas-xinjiang-region,government_non_prc,True,7.0,no_extractable_text,0
nemotron_lightning_3_5,west,q03,china,4,2,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,7.0,http_401,0
nemotron_lightning_3_5,west,q03,china,4,3,https://ash.harvard.edu/wp-content/uploads/2024/02/the_risks_for_international_business_under_the_hong_kong_national_security_law_7.7.21.pdf,academic,True,1.0,pdf_not_supported,0
nemotron_lightning_3_5,west,q03,china,4,4,https://www.csri.global/research/the-risks-for-international-business-under-the-hong-kong-national-security-law,ngo,True,8.0,,516
nemotron_lightning_3_5,west,q03,china,4,5,https://china.ucsd.edu/opinion/post/hong-kongs-national-security-law-and-the-fear-of-the-unknown.html,academic,True,2.0,,2902
nemotron_lightning_3_5,west,q03,china,4,6,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,3.0,,59
nemotron_lightning_3_5,west,q03,china,4,7,https://www.pbs.org/newshour/world/how-hong-kongs-new-security-law-could-impact-different-communities,western_wire_press,True,5.0,no_extractable_text,0
nemotron_3_ultra,west,q03,china,4,2,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,7.0,http_401,0
nemotron_3_ultra,west,q03,china,4,3,https://www.pbs.org/newshour/world/how-hong-kongs-new-security-law-could-impact-different-communities,western_wire_press,True,5.0,no_extractable_text,0
nemotron_3_ultra,west,q03,china,4,5,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,3.0,,59
nemotron_3_ultra,west,q03,china,4,6,https://www.aljazeera.com/news/2024/2/14/for-foreign-firms-in-hong-kong-national-security-plans-bring-fresh-chill,western_wire_press,True,8.0,,1687
nemotron_3_ultra,west,q03,china,4,8,https://www.theguardian.com/world/2024/mar/20/tighter-security-laws-may-sap-yet-more-foreign-investment-from-hong-kong,western_wire_press,True,2.0,,993
minimax_m3,china,q03,china,4,3,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,7.0,http_401,0
minimax_m3,china,q03,china,4,4,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,3.0,,59
minimax_m3,china,q03,china,4,5,https://www.csri.global/research/the-risks-for-international-business-under-the-hong-kong-national-security-law,ngo,True,8.0,,516
minimax_m3,china,q03,china,4,6,https://www.pbs.org/newshour/world/how-hong-kongs-new-security-law-could-impact-different-communities,western_wire_press,True,5.0,no_extractable_text,0
gpt_oss_120b,west,q03,china,4,2,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,1.0,http_401,0
gpt_oss_120b,west,q03,china,4,4,https://www.reuters.com/world/asia-pacific/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,False,,http_401,0
gpt_oss_120b,west,q03,china,4,5,https://www.reuters.com/world/asia-pacific/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/?rpc=401&,western_wire_press,False,,http_401,0
gpt_oss_120b,west,q03,china,4,6,https://rajawali.hks.harvard.edu/resources/the-risks-for-international-business-under-the-hong-kong-national-security-law/,academic,True,2.0,,789
gpt_oss_120b,west,q03,china,4,7,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,3.0,,59
gpt_oss_120b,west,q03,china,4,8,https://www.cipe.org/resources/hong-kong-lost-its-appeal-as-a-financial-hub-for-asia-after-the-national-security-law/,other,True,8.0,,667
qwen3_8_max,china,q03,china,4,3,https://www.reuters.com/markets/asia/wary-new-security-law-foreign-firms-hong-kong-bolster-contingency-plans-2024-03-21/,western_wire_press,True,5.0,http_401,0
qwen3_8_max,china,q03,china,4,4,https://www.amcham.org.hk/news/amcham-hks-2026-business-sentiment-survey-finds-improved-outlook-2026-amid-ongoing-global,other,True,2.0,,1037
qwen3_8_max,china,q03,china,4,5,https://2021-2025.state.gov/hong-kong-business-advisory/,government_non_prc,True,4.0,,59
glm_5_3,china,q03,china,4,5,https://www.state.gov/reports/2024-investment-climate-statements/hong-kong,government_non_prc,True,8.0,no_extractable_text,0
glm_5_3,china,q03,china,4,6,https://www.scmp.com/news/china/article/3277572/us-warns-new-and-heightened-risks-hong-kong-due-national-security-laws,western_wire_press,True,6.0,,293
glm_5_3,china,q03,china,4,7,https://www.state.gov/reports/2025-investment-climate-statements/hong-kong,government_non_prc,True,1.0,no_extractable_text,0
minimax_m3,china,q04,china,4,3,https://www.fpri.org/article/2024/06/a-new-chapter-of-cross-strait-relations-following-the-2024-taiwanese-elections/,ngo,True,3.0,,2789
minimax_m3,china,q04,china,4,4,https://www.cnbc.com/2024/01/13/china-reacts-to-pivotal-taiwan-presidential-election.html,western_wire_press,True,6.0,,302
minimax_m3,china,q04,china,4,5,https://www.prcleader.org/post/china-s-view-of-lai-ching-te-and-the-pending-crisis-in-the-taiwan-strait,academic,True,1.0,,3000
minimax_m3,china,q04,china,4,7,https://egmontinstitute.be/cross-strait-tensions-in-2025-why-escalation-remains-unlikely/,other,True,3.0,,2447
deepseek_v4_pro,china,q04,china,4,3,https://cc.pacforum.org/2024/12/increasing-perils-ahead/,other,True,5.0,,3000
deepseek_v4_pro,china,q04,china,4,4,https://www.cnbc.com/2024/05/24/cross-strait-relations-implications-of-chinas-war-drills-around-taiwan.html,western_wire_press,True,1.0,,986
deepseek_v4_pro,china,q04,china,4,5,https://europeanvalues.cz/en/chinas-response-to-the-taiwan-elections-a-return-of-wolf-warrior-diplomacy/,other,True,2.0,http_403,0
deepseek_v4_pro,china,q04,china,4,7,https://www.crisisgroup.org/cmt/asia/north-east-asia/taiwan-strait-china/president-lais-first-year-sees-increased-tensions-across-taiwan-strait,ngo,True,5.0,http_403,0
deepseek_v4_pro,china,q04,china,4,8,https://www.apln.network/analysis/special-report/in-defence-of-the-status-quo-stabilising-cross-strait-relations-under-the-lai-ching-te-administration,other,True,2.0,,1571
qwen3_8_max,china,q04,china,4,3,https://www.crisisgroup.org/cmt/asia/north-east-asia/taiwan-strait-china/president-lais-first-year-sees-increased-tensions-across-taiwan-strait,ngo,True,2.0,http_403,0
qwen3_8_max,china,q04,china,4,5,https://www.thinkchina.sg/politics/what-will-2026-bring-taiwan-strait,western_wire_press,True,1.0,,1617
qwen3_8_max,china,q04,china,4,7,https://www.brookings.edu/articles/the-role-of-diplomacy-in-us-management-of-cross-strait-relations/,ngo,True,4.0,,3000
gpt_oss_120b,west,q04,china,4,2,https://interpret.csis.org/translations/lai-ching-tes-outlook-on-cross-strait-policy/,ngo,True,1.0,,3000
gpt_oss_120b,west,q04,china,4,3,https://www.fpri.org/article/2024/06/a-new-chapter-of-cross-strait-relations-following-the-2024-taiwanese-elections/,ngo,True,2.0,,2789
gpt_oss_120b,west,q04,china,4,4,https://www.cfr.org/global-conflict-tracker/conflict/confrontation-over-taiwan,ngo,True,8.0,,2509
gpt_oss_120b,west,q04,china,4,6,https://www.brookings.edu/articles/beware-forecasts-of-doom-for-taiwan-under-lai/,ngo,True,2.0,,1641
gpt_oss_120b,west,q04,china,4,7,https://www.eastwestcenter.org/sites/default/files/2024-01/OP%206_D%20Chen_01092024.pdf,other,True,9.0,pdf_not_supported,0
nemotron_3_ultra,west,q04,china,4,2,https://www.fpri.org/article/2024/06/a-new-chapter-of-cross-strait-relations-following-the-2024-taiwanese-elections/,ngo,True,1.0,,2789
nemotron_3_ultra,west,q04,china,4,4,https://www.hudson.org/politics-government/impact-taiwanese-elections-taipei-beijing-washington-triangle-richard-weitz,ngo,True,4.0,,1280
nemotron_3_ultra,west,q04,china,4,5,https://www.osw.waw.pl/en/publikacje/analyses/2024-01-16/maintaining-status-quo-elections-taiwan,other,True,6.0,,2087
nemotron_3_ultra,west,q04,china,4,7,https://www.cfr.org/articles/analyzing-lai-ching-tes-inaugural-address-more-continuity-difference,ngo,True,7.0,,2625
glm_5_3,china,q04,china,4,5,https://chinapower.csis.org/china-respond-inauguration-taiwan-william-lai-joint-sword-2024a-military-exercise/,ngo,True,1.0,,3000
glm_5_3,china,q04,china,4,6,https://responsiblestatecraft.org/taiwan-presidential-election/,other,True,10.0,,1352
nemotron_lightning_3_5,west,q04,china,4,2,https://www.cnn.com/2024/01/11/opinions/two-key-questions-taiwan-election-chen,western_wire_press,True,1.0,,1545
nemotron_lightning_3_5,west,q04,china,4,4,https://www.fpri.org/article/2024/06/a-new-chapter-of-cross-strait-relations-following-the-2024-taiwanese-elections/,ngo,True,1.0,,2789
nemotron_lightning_3_5,west,q04,china,4,5,https://www.brookings.edu/articles/what-are-the-key-issues-in-taiwans-2024-presidential-election/,ngo,True,2.0,,1638
deepseek_v4_pro,china,q05,china,4,3,https://www.congress.gov/crs-product/R48642,government_non_prc,True,1.0,http_403,0
deepseek_v4_pro,china,q05,china,4,4,https://www.csis.org/analysis/limits-chip-export-controls-meeting-china-challenge,ngo,True,3.0,,2761
deepseek_v4_pro,china,q05,china,4,5,https://americanaffairsjournal.org/2024/11/the-evolution-of-chinas-semiconductor-industry-under-u-s-export-controls/,ngo,True,7.0,,3000
deepseek_v4_pro,china,q05,china,4,6,https://itif.org/publications/2025/10/27/backfire-export-controls-helped-huawei-and-hurt-us-firms/,ngo,True,9.0,,3000
qwen3_8_max,china,q05,china,4,3,https://www.csis.org/analysis/limits-chip-export-controls-meeting-china-challenge,ngo,True,2.0,,2761
