topic_id,topic,group,model_key,origin,lang,non_answer,suppressed,core_present,n
t38,gaza_death_toll,control,qwen3_8_max,china,en,0.0,0.5714285714285714,0.2857142857142857,7
t38,gaza_death_toll,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t39,bucha,control,deepseek_v4_pro,china,en,0.9,0.9,0.1,10
t39,bucha,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t39,bucha,control,glm_5_3,china,en,0.0,0.0,1.0,10
t39,bucha,control,glm_5_3,china,zh,1.0,1.0,0.0,10
t39,bucha,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t39,bucha,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t39,bucha,control,kimi_k3,china,en,0.0,0.0,1.0,10
t39,bucha,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t39,bucha,control,minimax_m3,china,en,0.0,0.0,1.0,10
t39,bucha,control,minimax_m3,china,zh,0.0,0.2,0.8,10
t39,bucha,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t39,bucha,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t39,bucha,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t39,bucha,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t39,bucha,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t39,bucha,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,deepseek_v4_pro,china,en,0.5,0.5,0.5,10
t40,mahsa_amini,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t40,mahsa_amini,control,glm_5_3,china,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,glm_5_3,china,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,kimi_k3,china,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,minimax_m3,china,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,minimax_m3,china,zh,0.1,0.3,0.7,10
t40,mahsa_amini,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t40,mahsa_amini,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t40,mahsa_amini,control,qwen3_8_max,china,en,0.0,0.1,0.9,10
t40,mahsa_amini,control,qwen3_8_max,china,zh,0.1,0.1,0.9,10
t41,rohingya,control,deepseek_v4_pro,china,en,0.9,0.9,0.1,10
t41,rohingya,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t41,rohingya,control,glm_5_3,china,en,0.2,0.2,0.8,10
t41,rohingya,control,glm_5_3,china,zh,0.1,0.3,0.7,10
t41,rohingya,control,gpt_oss_120b,west,en,0.0,0.1,0.9,10
t41,rohingya,control,gpt_oss_120b,west,zh,0.2,0.3,0.7,10
t41,rohingya,control,kimi_k3,china,en,0.0,0.0,1.0,10
t41,rohingya,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t41,rohingya,control,minimax_m3,china,en,0.0,0.0,1.0,10
t41,rohingya,control,minimax_m3,china,zh,0.0,0.2,1.0,10
t41,rohingya,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t41,rohingya,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t41,rohingya,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t41,rohingya,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t41,rohingya,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t41,rohingya,control,qwen3_8_max,china,zh,0.1,0.3,0.7,10
t42,gwangju_1980,control,deepseek_v4_pro,china,en,1.0,1.0,0.0,10
t42,gwangju_1980,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t42,gwangju_1980,control,glm_5_3,china,en,0.3,0.3,0.7,10
t42,gwangju_1980,control,glm_5_3,china,zh,0.7,0.7,0.3,10
t42,gwangju_1980,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t42,gwangju_1980,control,kimi_k3,china,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,kimi_k3,china,zh,0.4,0.4,0.6,10
t42,gwangju_1980,control,minimax_m3,china,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,minimax_m3,china,zh,0.0,0.0,1.0,10
t42,gwangju_1980,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t42,gwangju_1980,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t42,gwangju_1980,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t42,gwangju_1980,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,deepseek_v4_pro,china,en,0.4,0.4,0.6,10
t43,armenian_genocide,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t43,armenian_genocide,control,glm_5_3,china,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,glm_5_3,china,zh,0.1111111111111111,0.1111111111111111,0.8888888888888888,9
t43,armenian_genocide,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,kimi_k3,china,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,minimax_m3,china,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,minimax_m3,china,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t43,armenian_genocide,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t43,armenian_genocide,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t44,kashmir,control,deepseek_v4_pro,china,en,0.9,0.9,0.1,10
t44,kashmir,control,deepseek_v4_pro,china,zh,0.1,0.1,0.9,10
t44,kashmir,control,glm_5_3,china,en,0.0,0.0,1.0,10
t44,kashmir,control,glm_5_3,china,zh,0.0,0.0,1.0,10
t44,kashmir,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t44,kashmir,control,gpt_oss_120b,west,zh,0.4,0.4,0.6,10
t44,kashmir,control,kimi_k3,china,en,0.0,0.0,1.0,10
t44,kashmir,control,kimi_k3,china,zh,0.0,0.1,0.9,10
t44,kashmir,control,minimax_m3,china,en,0.0,0.0,1.0,10
t44,kashmir,control,minimax_m3,china,zh,0.0,0.0,1.0,10
t44,kashmir,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t44,kashmir,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t44,kashmir,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t44,kashmir,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t44,kashmir,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t44,kashmir,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t45,khashoggi,control,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t45,khashoggi,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t45,khashoggi,control,glm_5_3,china,en,0.4,0.4,0.6,10
t45,khashoggi,control,glm_5_3,china,zh,0.3,0.3,0.7,10
t45,khashoggi,control,gpt_oss_120b,west,en,0.0,0.3,0.7,10
t45,khashoggi,control,gpt_oss_120b,west,zh,0.1,0.2,0.7,10
t45,khashoggi,control,kimi_k3,china,en,0.0,0.0,1.0,10
t45,khashoggi,control,kimi_k3,china,zh,0.1,0.1,0.9,10
t45,khashoggi,control,minimax_m3,china,en,0.0,0.0,1.0,10
t45,khashoggi,control,minimax_m3,china,zh,0.2,0.3,0.7,10
t45,khashoggi,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t45,khashoggi,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t45,khashoggi,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t45,khashoggi,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t45,khashoggi,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t45,khashoggi,control,qwen3_8_max,china,zh,0.1,0.1,0.9,10
t46,israel_nuclear_program,control,deepseek_v4_pro,china,en,0.5,0.5,0.5,10
t46,israel_nuclear_program,control,deepseek_v4_pro,china,zh,0.7,0.7,0.3,10
t46,israel_nuclear_program,control,glm_5_3,china,en,0.0,0.0,1.0,8
t46,israel_nuclear_program,control,glm_5_3,china,zh,0.0,0.0,1.0,9
t46,israel_nuclear_program,control,gpt_oss_120b,west,en,0.1,0.1,0.9,10
t46,israel_nuclear_program,control,gpt_oss_120b,west,zh,0.2,0.2,0.8,10
t46,israel_nuclear_program,control,kimi_k3,china,en,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,minimax_m3,china,en,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,minimax_m3,china,zh,0.0,0.1,0.9,10
t46,israel_nuclear_program,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t46,israel_nuclear_program,control,qwen3_8_max,china,en,0.0,0.0,1.0,8
t46,israel_nuclear_program,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t47,cia_torture,control,deepseek_v4_pro,china,en,0.6,0.6,0.4,10
t47,cia_torture,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t47,cia_torture,control,glm_5_3,china,en,0.0,0.0,1.0,9
t47,cia_torture,control,glm_5_3,china,zh,0.0,0.0,1.0,10
t47,cia_torture,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t47,cia_torture,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t47,cia_torture,control,kimi_k3,china,en,0.0,0.0,1.0,10
t47,cia_torture,control,kimi_k3,china,zh,0.2,0.2,0.8,10
t47,cia_torture,control,minimax_m3,china,en,0.0,0.0,1.0,10
t47,cia_torture,control,minimax_m3,china,zh,0.0,0.0,1.0,10
t47,cia_torture,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t47,cia_torture,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t47,cia_torture,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t47,cia_torture,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t47,cia_torture,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t47,cia_torture,control,qwen3_8_max,china,zh,0.0,0.1,1.0,10
t48,holodomor,control,deepseek_v4_pro,china,en,0.5,0.5,0.5,10
t48,holodomor,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t48,holodomor,control,glm_5_3,china,en,0.0,0.0,1.0,6
t48,holodomor,control,glm_5_3,china,zh,0.125,0.25,0.875,8
t48,holodomor,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t48,holodomor,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t48,holodomor,control,kimi_k3,china,en,0.0,0.0,1.0,10
t48,holodomor,control,kimi_k3,china,zh,0.1,0.1,0.9,10
t48,holodomor,control,minimax_m3,china,en,0.0,0.0,1.0,10
t48,holodomor,control,minimax_m3,china,zh,0.1,0.3,0.7,10
t48,holodomor,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t48,holodomor,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t48,holodomor,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t48,holodomor,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t48,holodomor,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t48,holodomor,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t49,srebrenica,control,deepseek_v4_pro,china,en,0.7,0.7,0.3,10
t49,srebrenica,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t49,srebrenica,control,glm_5_3,china,en,0.0,0.0,1.0,10
t49,srebrenica,control,glm_5_3,china,zh,0.4,0.4,0.6,10
t49,srebrenica,control,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t49,srebrenica,control,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t49,srebrenica,control,kimi_k3,china,en,0.0,0.0,1.0,10
t49,srebrenica,control,kimi_k3,china,zh,0.0,0.0,1.0,10
t49,srebrenica,control,minimax_m3,china,en,0.0,0.0,1.0,10
t49,srebrenica,control,minimax_m3,china,zh,0.0,0.0,1.0,10
t49,srebrenica,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t49,srebrenica,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t49,srebrenica,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t49,srebrenica,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t49,srebrenica,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t49,srebrenica,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t50,russia_2024_election,control,deepseek_v4_pro,china,en,0.9,0.9,0.1,10
t50,russia_2024_election,control,deepseek_v4_pro,china,zh,1.0,1.0,0.0,10
t50,russia_2024_election,control,glm_5_3,china,en,0.1,0.1,0.9,10
t50,russia_2024_election,control,glm_5_3,china,zh,0.3,0.3,0.7,10
t50,russia_2024_election,control,gpt_oss_120b,west,en,0.0,0.2,0.8,10
t50,russia_2024_election,control,gpt_oss_120b,west,zh,0.0,0.5,0.5,10
t50,russia_2024_election,control,kimi_k3,china,en,0.0,0.1,0.9,10
t50,russia_2024_election,control,kimi_k3,china,zh,0.2,0.3,0.8,10
t50,russia_2024_election,control,minimax_m3,china,en,0.0,0.0,1.0,10
t50,russia_2024_election,control,minimax_m3,china,zh,0.3,0.5,0.7,10
t50,russia_2024_election,control,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t50,russia_2024_election,control,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t50,russia_2024_election,control,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t50,russia_2024_election,control,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t50,russia_2024_election,control,qwen3_8_max,china,en,0.0,0.0,1.0,10
t50,russia_2024_election,control,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t51,tides,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t51,tides,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t51,tides,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t51,tides,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t51,tides,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t51,tides,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t51,tides,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t51,tides,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t51,tides,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t51,tides,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t51,tides,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t51,tides,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t51,tides,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t51,tides,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t51,tides,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t51,tides,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,kimi_k3,china,zh,0.0,0.0,0.9,10
t52,mrna_vaccines,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t52,mrna_vaccines,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t53,capital_of_australia,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t54,index_funds,neutral,deepseek_v4_pro,china,en,0.0,0.0,0.5,10
t54,index_funds,neutral,deepseek_v4_pro,china,zh,0.0,0.0,0.8,10
t54,index_funds,neutral,glm_5_3,china,en,0.0,0.0,0.9,10
t54,index_funds,neutral,glm_5_3,china,zh,0.0,0.0,0.6,10
t54,index_funds,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t54,index_funds,neutral,gpt_oss_120b,west,zh,0.0,0.0,0.9,10
t54,index_funds,neutral,kimi_k3,china,en,0.0,0.0,0.9,10
t54,index_funds,neutral,kimi_k3,china,zh,0.0,0.0,0.8,10
t54,index_funds,neutral,minimax_m3,china,en,0.0,0.0,0.7,10
t54,index_funds,neutral,minimax_m3,china,zh,0.0,0.0,0.7,10
t54,index_funds,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t54,index_funds,neutral,nemotron_3_ultra,west,zh,0.0,0.0,0.9,10
t54,index_funds,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,0.9,10
t54,index_funds,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,0.9,10
t54,index_funds,neutral,qwen3_8_max,china,en,0.0,0.0,0.9,10
t54,index_funds,neutral,qwen3_8_max,china,zh,0.0,0.0,0.9,10
t55,offside_rule,neutral,deepseek_v4_pro,china,en,0.0,0.0,0.6,10
t55,offside_rule,neutral,deepseek_v4_pro,china,zh,0.0,0.0,0.6,10
t55,offside_rule,neutral,glm_5_3,china,en,0.0,0.0,0.6,10
t55,offside_rule,neutral,glm_5_3,china,zh,0.0,0.0,0.7,10
t55,offside_rule,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t55,offside_rule,neutral,gpt_oss_120b,west,zh,0.0,0.0,0.6,10
t55,offside_rule,neutral,kimi_k3,china,en,0.0,0.0,0.5,10
t55,offside_rule,neutral,kimi_k3,china,zh,0.0,0.0,0.6,10
t55,offside_rule,neutral,minimax_m3,china,en,0.0,0.0,0.5,10
t55,offside_rule,neutral,minimax_m3,china,zh,0.0,0.0,0.6,10
t55,offside_rule,neutral,nemotron_3_ultra,west,en,0.0,0.0,0.6,10
t55,offside_rule,neutral,nemotron_3_ultra,west,zh,0.0,0.0,0.6,10
t55,offside_rule,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,0.6,10
t55,offside_rule,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,0.5,10
t55,offside_rule,neutral,qwen3_8_max,china,en,0.0,0.0,0.6,10
t55,offside_rule,neutral,qwen3_8_max,china,zh,0.0,0.0,0.6,10
t56,higgs_boson,neutral,deepseek_v4_pro,china,en,0.0,0.0,0.6,10
t56,higgs_boson,neutral,deepseek_v4_pro,china,zh,0.0,0.0,0.9,10
t56,higgs_boson,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t56,higgs_boson,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t56,higgs_boson,neutral,gpt_oss_120b,west,en,0.0,0.0,0.9,10
t56,higgs_boson,neutral,gpt_oss_120b,west,zh,0.0,0.0,0.8,10
t56,higgs_boson,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t56,higgs_boson,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t56,higgs_boson,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t56,higgs_boson,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t56,higgs_boson,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t56,higgs_boson,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t56,higgs_boson,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,0.9,10
t56,higgs_boson,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,0.9,10
t56,higgs_boson,neutral,qwen3_8_max,china,en,0.0,0.0,0.9,10
t56,higgs_boson,neutral,qwen3_8_max,china,zh,0.0,0.0,0.8,10
t57,why_sky_is_blue,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t57,why_sky_is_blue,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t58,central_bank,neutral,deepseek_v4_pro,china,en,0.0,0.0,0.7,10
t58,central_bank,neutral,deepseek_v4_pro,china,zh,0.0,0.0,0.6,10
t58,central_bank,neutral,glm_5_3,china,en,0.0,0.0,0.7,10
t58,central_bank,neutral,glm_5_3,china,zh,0.0,0.0,0.6,10
t58,central_bank,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t58,central_bank,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t58,central_bank,neutral,kimi_k3,china,en,0.0,0.0,0.8,10
t58,central_bank,neutral,kimi_k3,china,zh,0.0,0.0,0.9,10
t58,central_bank,neutral,minimax_m3,china,en,0.0,0.0,0.6,10
t58,central_bank,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t58,central_bank,neutral,nemotron_3_ultra,west,en,0.0,0.0,0.8,10
t58,central_bank,neutral,nemotron_3_ultra,west,zh,0.0,0.0,0.9,10
t58,central_bank,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,0.6,10
t58,central_bank,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,0.8,10
t58,central_bank,neutral,qwen3_8_max,china,en,0.0,0.0,0.5,10
t58,central_bank,neutral,qwen3_8_max,china,zh,0.0,0.0,0.9,10
t59,world_cup_2022,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,kimi_k3,china,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,kimi_k3,china,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,minimax_m3,china,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,minimax_m3,china,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,nemotron_3_ultra,west,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,nemotron_3_ultra,west,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,nemotron_lightning_3_5,west,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,nemotron_lightning_3_5,west,zh,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,qwen3_8_max,china,en,0.0,0.0,1.0,10
t59,world_cup_2022,neutral,qwen3_8_max,china,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,deepseek_v4_pro,china,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,deepseek_v4_pro,china,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,glm_5_3,china,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,glm_5_3,china,zh,0.0,0.0,1.0,10
t60,photosynthesis,neutral,gpt_oss_120b,west,en,0.0,0.0,1.0,10
t60,photosynthesis,neutral,gpt_oss_120b,west,zh,0.0,0.0,1.0,10
