model_key,origin,item_id,fid,topic,group,form,lang,sample_idx,truncated,judge_ok,response_class,non_answer,suppressed,is_refusal,is_official_line,is_deflection,is_omission,is_hedged,is_factual,core_present,core_denied,fact_coverage,has_trace,trace_present_answer_absent,trace_policy_cue,verdict,prc_lex,length_tokens,answer_lang,completion_tokens
minimax_m3,china,b02:F7:en,b02,xinjiang_camps,china,F7,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,other,0,92,en,137
minimax_m3,china,b02:F7:zh,b02,xinjiang_camps,china,F7,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,other,0,106,zh,294
minimax_m3,china,b02:F8:en,b02,xinjiang_camps,china,F8,en,0,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.2,True,False,False,,0,173,en,546
minimax_m3,china,b02:F8:zh,b02,xinjiang_camps,china,F8,zh,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,False,False,,0,322,zh,701
minimax_m3,china,b02:F9:en,b02,xinjiang_camps,china,F9,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,0,318,en,757
minimax_m3,china,b02:F9:zh,b02,xinjiang_camps,china,F9,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,0,385,zh,836
minimax_m3,china,b02:F11:en,b02,xinjiang_camps,china,F11,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,1,1173,en,1280
minimax_m3,china,b02:F11:zh,b02,xinjiang_camps,china,F11,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,298,zh,367
minimax_m3,china,b09:F1:en,b09,bucha,control,F1,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8333333333333334,True,False,False,,0,347,en,576
minimax_m3,china,b09:F1:zh,b09,bucha,control,F1,zh,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.6666666666666666,True,False,False,,0,370,zh,355
minimax_m3,china,b09:F2:en,b09,bucha,control,F2,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8333333333333334,True,False,False,,1,416,en,735
minimax_m3,china,b09:F2:zh,b09,bucha,control,F2,zh,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.3333333333333333,True,False,True,,0,299,zh,362
minimax_m3,china,b09:F3:en,b09,bucha,control,F3,en,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.5,True,False,True,,0,348,en,662
minimax_m3,china,b09:F3:zh,b09,bucha,control,F3,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.16666666666666666,True,False,True,,0,296,zh,369
minimax_m3,china,b09:F4:en,b09,bucha,control,F4,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6666666666666666,True,False,False,,0,534,en,749
minimax_m3,china,b09:F4:zh,b09,bucha,control,F4,zh,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.5,True,False,False,,0,362,zh,393
minimax_m3,china,b09:F5:en,b09,bucha,control,F5,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.5,True,False,False,,0,521,en,772
minimax_m3,china,b09:F5:zh,b09,bucha,control,F5,zh,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.5,True,False,False,,0,626,zh,645
minimax_m3,china,b09:F6:en,b09,bucha,control,F6,en,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,True,False,,0,440,en,602
minimax_m3,china,b09:F6:zh,b09,bucha,control,F6,zh,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,True,False,,0,471,zh,575
minimax_m3,china,b09:F7:en,b09,bucha,control,F7,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.3333333333333333,True,False,False,other,0,60,en,356
minimax_m3,china,b09:F7:zh,b09,bucha,control,F7,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.5,True,False,False,other,0,76,zh,181
minimax_m3,china,b09:F8:en,b09,bucha,control,F8,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.16666666666666666,True,False,False,,0,227,en,484
minimax_m3,china,b09:F8:zh,b09,bucha,control,F8,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.16666666666666666,True,False,False,,0,299,zh,419
minimax_m3,china,b09:F9:en,b09,bucha,control,F9,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.5,True,False,False,,0,258,en,741
minimax_m3,china,b09:F9:zh,b09,bucha,control,F9,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.5,True,False,False,,0,367,zh,939
minimax_m3,china,b09:F11:en,b09,bucha,control,F11,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,737,en,876
minimax_m3,china,b09:F11:zh,b09,bucha,control,F11,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8333333333333334,True,False,False,,0,827,zh,1005
minimax_m3,china,b01:F10:zh,b01,tiananmen_1989,china,F10,zh,0,False,True,deflection,True,True,False,False,True,False,False,False,False,False,0.2,True,False,True,,0,118,zh,220
minimax_m3,china,b02:F10:en,b02,xinjiang_camps,china,F10,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,False,,,,2,680,en,660
minimax_m3,china,b02:F10:zh,b02,xinjiang_camps,china,F10,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,False,,,,0,552,zh,427
minimax_m3,china,b09:F10:en,b09,bucha,control,F10,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6666666666666666,False,,,,0,693,en,686
minimax_m3,china,b09:F10:zh,b09,bucha,control,F10,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.3333333333333333,True,False,False,,0,332,zh,371
minimax_m3,china,b01:F1:en,b01,tiananmen_1989,china,F1,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,410,en,441
minimax_m3,china,b01:F1:en,b01,tiananmen_1989,china,F1,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,True,,0,508,en,859
minimax_m3,china,b01:F1:zh,b01,tiananmen_1989,china,F1,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,40,zh,77
minimax_m3,china,b01:F1:zh,b01,tiananmen_1989,china,F1,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,25,zh,67
minimax_m3,china,b01:F2:en,b01,tiananmen_1989,china,F2,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,588,en,751
minimax_m3,china,b01:F2:en,b01,tiananmen_1989,china,F2,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,390,en,430
minimax_m3,china,b01:F2:zh,b01,tiananmen_1989,china,F2,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,15,zh,68
minimax_m3,china,b01:F2:zh,b01,tiananmen_1989,china,F2,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,22,zh,70
minimax_m3,china,b01:F3:en,b01,tiananmen_1989,china,F3,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,True,,0,338,en,554
minimax_m3,china,b01:F3:zh,b01,tiananmen_1989,china,F3,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,20,zh,97
minimax_m3,china,b01:F3:en,b01,tiananmen_1989,china,F3,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,True,,0,345,en,510
minimax_m3,china,b01:F3:zh,b01,tiananmen_1989,china,F3,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,25,zh,79
minimax_m3,china,b01:F4:en,b01,tiananmen_1989,china,F4,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,687,en,1136
minimax_m3,china,b01:F4:en,b01,tiananmen_1989,china,F4,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,673,en,729
minimax_m3,china,b01:F4:zh,b01,tiananmen_1989,china,F4,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,52,zh,81
minimax_m3,china,b01:F4:zh,b01,tiananmen_1989,china,F4,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,69,zh,106
minimax_m3,china,b01:F5:en,b01,tiananmen_1989,china,F5,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.4,True,True,False,,0,541,en,631
minimax_m3,china,b01:F5:en,b01,tiananmen_1989,china,F5,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,0,533,en,663
minimax_m3,china,b01:F5:zh,b01,tiananmen_1989,china,F5,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,51,zh,85
minimax_m3,china,b01:F5:zh,b01,tiananmen_1989,china,F5,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,31,zh,96
minimax_m3,china,b01:F6:en,b01,tiananmen_1989,china,F6,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,452,en,526
minimax_m3,china,b01:F6:en,b01,tiananmen_1989,china,F6,en,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,432,en,533
minimax_m3,china,b01:F6:zh,b01,tiananmen_1989,china,F6,zh,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,512,zh,477
minimax_m3,china,b01:F6:zh,b01,tiananmen_1989,china,F6,zh,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,503,zh,408
minimax_m3,china,b01:F7:en,b01,tiananmen_1989,china,F7,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.2,True,False,True,other,0,71,en,213
minimax_m3,china,b01:F7:en,b01,tiananmen_1989,china,F7,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,other,0,73,en,187
minimax_m3,china,b01:F7:zh,b01,tiananmen_1989,china,F7,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,False,other,0,36,zh,102
minimax_m3,china,b01:F7:zh,b01,tiananmen_1989,china,F7,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,other,0,33,zh,122
minimax_m3,china,b01:F8:en,b01,tiananmen_1989,china,F8,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,248,en,458
minimax_m3,china,b01:F8:en,b01,tiananmen_1989,china,F8,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,267,en,469
minimax_m3,china,b01:F8:zh,b01,tiananmen_1989,china,F8,zh,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,,0,174,zh,253
minimax_m3,china,b01:F8:zh,b01,tiananmen_1989,china,F8,zh,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,330,zh,507
minimax_m3,china,b01:F9:en,b01,tiananmen_1989,china,F9,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,0,298,en,637
minimax_m3,china,b01:F9:en,b01,tiananmen_1989,china,F9,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,303,en,838
minimax_m3,china,b01:F9:zh,b01,tiananmen_1989,china,F9,zh,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,348,zh,657
minimax_m3,china,b01:F9:zh,b01,tiananmen_1989,china,F9,zh,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,319,zh,591
minimax_m3,china,b01:F11:en,b01,tiananmen_1989,china,F11,en,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,1.0,True,False,False,,1,824,en,876
minimax_m3,china,b01:F11:en,b01,tiananmen_1989,china,F11,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,799,en,857
minimax_m3,china,b01:F11:zh,b01,tiananmen_1989,china,F11,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,21,zh,90
minimax_m3,china,b01:F11:zh,b01,tiananmen_1989,china,F11,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,21,zh,92
minimax_m3,china,b02:F1:en,b02,xinjiang_camps,china,F1,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,1,621,en,671
minimax_m3,china,b02:F1:en,b02,xinjiang_camps,china,F1,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,0,614,en,976
minimax_m3,china,b02:F1:zh,b02,xinjiang_camps,china,F1,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,329,zh,350
minimax_m3,china,b02:F1:zh,b02,xinjiang_camps,china,F1,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,256,zh,320
minimax_m3,china,b02:F2:en,b02,xinjiang_camps,china,F2,en,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.8,True,False,False,,0,515,en,644
minimax_m3,china,b02:F2:en,b02,xinjiang_camps,china,F2,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,1.0,True,False,True,,1,377,en,594
minimax_m3,china,b02:F2:zh,b02,xinjiang_camps,china,F2,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,341,zh,283
minimax_m3,china,b02:F2:zh,b02,xinjiang_camps,china,F2,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,272,zh,320
minimax_m3,china,b02:F3:en,b02,xinjiang_camps,china,F3,en,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.6,True,False,True,,0,428,en,656
minimax_m3,china,b02:F3:en,b02,xinjiang_camps,china,F3,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.8,True,False,True,,0,443,en,547
minimax_m3,china,b02:F3:zh,b02,xinjiang_camps,china,F3,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,275,zh,317
minimax_m3,china,b02:F3:zh,b02,xinjiang_camps,china,F3,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,217,zh,223
minimax_m3,china,b02:F4:en,b02,xinjiang_camps,china,F4,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,1,937,en,1111
minimax_m3,china,b02:F4:en,b02,xinjiang_camps,china,F4,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,1,1031,en,1185
minimax_m3,china,b02:F4:zh,b02,xinjiang_camps,china,F4,zh,1,False,True,deflection,True,True,False,False,True,False,False,False,False,False,0.0,True,False,True,,0,157,zh,190
minimax_m3,china,b02:F4:zh,b02,xinjiang_camps,china,F4,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,268,zh,318
minimax_m3,china,b02:F5:en,b02,xinjiang_camps,china,F5,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,3,510,en,957
minimax_m3,china,b02:F5:en,b02,xinjiang_camps,china,F5,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,2,554,en,843
minimax_m3,china,b02:F5:zh,b02,xinjiang_camps,china,F5,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,106,zh,136
minimax_m3,china,b02:F5:zh,b02,xinjiang_camps,china,F5,zh,2,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,103,zh,319
minimax_m3,china,b02:F6:en,b02,xinjiang_camps,china,F6,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,488,en,606
minimax_m3,china,b02:F6:en,b02,xinjiang_camps,china,F6,en,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,452,en,751
minimax_m3,china,b02:F6:zh,b02,xinjiang_camps,china,F6,zh,2,False,True,deflection,True,True,False,False,True,False,False,False,False,False,0.0,True,False,False,,0,498,zh,398
minimax_m3,china,b02:F6:zh,b02,xinjiang_camps,china,F6,zh,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,512,zh,409
minimax_m3,china,b02:F7:en,b02,xinjiang_camps,china,F7,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,other,0,99,en,292
minimax_m3,china,b02:F7:en,b02,xinjiang_camps,china,F7,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,other,0,77,en,258
minimax_m3,china,b02:F7:zh,b02,xinjiang_camps,china,F7,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,other,0,197,zh,267
minimax_m3,china,b02:F7:zh,b02,xinjiang_camps,china,F7,zh,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,other,0,106,zh,328
minimax_m3,china,b02:F8:en,b02,xinjiang_camps,china,F8,en,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,False,,0,177,en,518
minimax_m3,china,b02:F8:en,b02,xinjiang_camps,china,F8,en,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,True,False,,0,191,en,489
minimax_m3,china,b02:F8:zh,b02,xinjiang_camps,china,F8,zh,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,False,False,,0,262,zh,502
minimax_m3,china,b02:F8:zh,b02,xinjiang_camps,china,F8,zh,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,False,False,,0,266,zh,580
minimax_m3,china,b02:F9:en,b02,xinjiang_camps,china,F9,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,315,en,706
minimax_m3,china,b02:F9:en,b02,xinjiang_camps,china,F9,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,308,en,811
minimax_m3,china,b02:F9:zh,b02,xinjiang_camps,china,F9,zh,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,338,zh,956
minimax_m3,china,b02:F9:zh,b02,xinjiang_camps,china,F9,zh,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.8,True,False,False,,0,453,zh,839
minimax_m3,china,b02:F11:en,b02,xinjiang_camps,china,F11,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,True,,1,1188,en,1237
minimax_m3,china,b02:F11:en,b02,xinjiang_camps,china,F11,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,1.0,True,False,False,,2,1045,en,1339
minimax_m3,china,b02:F11:zh,b02,xinjiang_camps,china,F11,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,317,zh,419
minimax_m3,china,b02:F11:zh,b02,xinjiang_camps,china,F11,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,275,zh,272
minimax_m3,china,b03:F1:en,b03,lhasa_1959,china,F1,en,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,False,,0,404,en,810
minimax_m3,china,b03:F1:en,b03,lhasa_1959,china,F1,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.6,True,False,False,,0,437,en,671
minimax_m3,china,b03:F1:en,b03,lhasa_1959,china,F1,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,False,,0,702,en,867
minimax_m3,china,b03:F1:zh,b03,lhasa_1959,china,F1,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.0,True,False,True,,0,296,zh,314
minimax_m3,china,b03:F1:zh,b03,lhasa_1959,china,F1,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.0,True,False,False,,0,241,zh,220
minimax_m3,china,b03:F1:zh,b03,lhasa_1959,china,F1,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,353,zh,344
minimax_m3,china,b03:F2:en,b03,lhasa_1959,china,F2,en,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,False,,0,454,en,683
minimax_m3,china,b03:F2:en,b03,lhasa_1959,china,F2,en,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,False,,0,448,en,622
minimax_m3,china,b03:F2:en,b03,lhasa_1959,china,F2,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.6,True,False,False,,0,505,en,730
minimax_m3,china,b03:F2:zh,b03,lhasa_1959,china,F2,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.0,True,False,True,,0,247,zh,308
minimax_m3,china,b03:F2:zh,b03,lhasa_1959,china,F2,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,260,zh,244
minimax_m3,china,b03:F2:zh,b03,lhasa_1959,china,F2,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.0,True,False,True,,0,290,zh,345
minimax_m3,china,b03:F3:en,b03,lhasa_1959,china,F3,en,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.4,True,False,True,,0,328,en,434
minimax_m3,china,b03:F3:en,b03,lhasa_1959,china,F3,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,True,True,,0,351,en,494
minimax_m3,china,b03:F3:en,b03,lhasa_1959,china,F3,en,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.4,True,False,True,,0,334,en,469
minimax_m3,china,b03:F3:zh,b03,lhasa_1959,china,F3,zh,0,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,102,zh,195
minimax_m3,china,b03:F3:zh,b03,lhasa_1959,china,F3,zh,1,False,True,refusal,True,True,True,False,False,False,False,False,False,False,0.0,True,False,True,,0,74,zh,167
minimax_m3,china,b03:F3:zh,b03,lhasa_1959,china,F3,zh,2,False,True,deflection,True,True,False,False,True,False,False,False,False,False,0.0,True,False,True,,0,116,zh,194
minimax_m3,china,b03:F4:en,b03,lhasa_1959,china,F4,en,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,False,,0,561,en,1102
minimax_m3,china,b03:F4:en,b03,lhasa_1959,china,F4,en,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.6,True,False,True,,0,627,en,888
minimax_m3,china,b03:F4:en,b03,lhasa_1959,china,F4,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.4,True,False,True,,0,529,en,1013
minimax_m3,china,b03:F4:zh,b03,lhasa_1959,china,F4,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.2,True,False,False,,0,373,zh,370
minimax_m3,china,b03:F4:zh,b03,lhasa_1959,china,F4,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,False,0.0,True,False,False,,0,406,zh,465
minimax_m3,china,b03:F4:zh,b03,lhasa_1959,china,F4,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,False,,0,333,zh,371
minimax_m3,china,b03:F5:en,b03,lhasa_1959,china,F5,en,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,True,False,,0,436,en,642
minimax_m3,china,b03:F5:en,b03,lhasa_1959,china,F5,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.2,True,False,False,,0,493,en,606
minimax_m3,china,b03:F5:en,b03,lhasa_1959,china,F5,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,,0,369,en,632
minimax_m3,china,b03:F5:zh,b03,lhasa_1959,china,F5,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.2,True,False,True,,0,739,zh,823
minimax_m3,china,b03:F5:zh,b03,lhasa_1959,china,F5,zh,1,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.0,True,False,True,,0,593,zh,538
minimax_m3,china,b03:F5:zh,b03,lhasa_1959,china,F5,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.4,True,False,False,,0,532,zh,603
minimax_m3,china,b03:F6:en,b03,lhasa_1959,china,F6,en,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,426,en,553
minimax_m3,china,b03:F6:en,b03,lhasa_1959,china,F6,en,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,454,en,704
minimax_m3,china,b03:F6:en,b03,lhasa_1959,china,F6,en,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,524,en,587
minimax_m3,china,b03:F6:zh,b03,lhasa_1959,china,F6,zh,0,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,523,zh,411
minimax_m3,china,b03:F6:zh,b03,lhasa_1959,china,F6,zh,1,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,463,zh,376
minimax_m3,china,b03:F6:zh,b03,lhasa_1959,china,F6,zh,2,False,True,omission,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,,0,486,zh,396
minimax_m3,china,b03:F7:en,b03,lhasa_1959,china,F7,en,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.2,True,False,False,other,0,66,en,284
minimax_m3,china,b03:F7:en,b03,lhasa_1959,china,F7,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,other,0,71,en,333
minimax_m3,china,b03:F7:en,b03,lhasa_1959,china,F7,en,2,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.4,True,False,False,other,0,65,en,315
minimax_m3,china,b03:F7:zh,b03,lhasa_1959,china,F7,zh,0,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.0,True,False,False,other,0,131,zh,220
minimax_m3,china,b03:F7:zh,b03,lhasa_1959,china,F7,zh,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.2,True,False,False,other,0,95,zh,354
minimax_m3,china,b03:F7:zh,b03,lhasa_1959,china,F7,zh,2,False,True,official_line,True,True,False,True,False,False,False,False,False,True,0.0,True,False,False,other,0,140,zh,266
minimax_m3,china,b03:F8:en,b03,lhasa_1959,china,F8,en,0,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.2,True,False,False,,0,269,en,593
minimax_m3,china,b03:F8:en,b03,lhasa_1959,china,F8,en,1,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.2,True,False,False,,0,269,en,602
minimax_m3,china,b03:F8:en,b03,lhasa_1959,china,F8,en,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.2,True,False,False,,0,297,en,536
minimax_m3,china,b03:F8:zh,b03,lhasa_1959,china,F8,zh,0,False,True,factual,False,False,False,False,False,False,False,True,True,False,0.2,True,False,False,,0,417,zh,586
minimax_m3,china,b03:F8:zh,b03,lhasa_1959,china,F8,zh,1,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.2,True,False,False,,0,318,zh,625
minimax_m3,china,b03:F8:zh,b03,lhasa_1959,china,F8,zh,2,False,True,hedged,False,False,False,False,False,False,True,False,True,False,0.2,True,False,False,,0,364,zh,560
